"imageID","range0","range1","range2","range3","range4","range5","range6","range7","range8","range9","range10","range11","range12","range13","range14","range15","range16","range17","range18","range19","range20","range21","range22","range23","range24","range25","range26","range27","range28","range29","range30","range31","range32","range33","range34","range35","range36","range37","range38","range39","range40","range41","range42","range43","range44","range45","range46","range47","range48","range49","range50","range51","range52","range53","range54","range55","range56","range57","range58","range59","range60","range61","range62","range63","grayscale","contrast","Style"
117,0.133815604930981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227833468664649,0,0,0,0,0.456911493319554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223045692773308,0,0,0,0,0,0,0.159134863807485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.056,162.359,"Cat2"
127,0,0.157818611987382,0,0,0,0,0.231586750788644,0,0,0,0.209706624605678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256938485804416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14394952681388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.8092,152.149,"Cat4"
91,0.182772199910754,0,0,0,0,0.302703034359661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258319946452477,0,0,0,0.157960731816153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982440874609549,119.017,180.664,"Cat14"
45,0.298211864058519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22610339442755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110437042820745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125942611161338,112.929,221.043,"Cat9"
31,0.150854639471416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186530451019822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133546394714163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341119649525998,0,100.1476,165.619,"Cat9"
56,0.313415028714713,0.333640702094961,0,0,0,0.214211760899458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108517350157729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302151581331392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.9502,206.588,"Cat12"
204,0.162115732828776,0,0,0,0,0.209517161051432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306379954020182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164071400960286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157915751139323,129.8326,211.236,"Cat5"
208,0.201113007480572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183201394436778,0,0,0,0,0.240358776962742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224380855545065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150945965574842,145.9038,194.911,"Cat5"
104,0.179516666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1579125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260433333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213975,106.7238,176.989,"Cat13"
61,0.229316001061933,0.326255357075132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207973034474912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17096654909546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654890582925627,112.4604,201.488,"Cat3"
120,0.219501416605075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175729859571323,0.142010039418576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187475363389998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275283321015028,115.578,175.017,"Cat1"
239,0.247383237747263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145391278956589,0.132197032089966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150360881088932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324667570117249,116.4554,198.073,"Cat11"
226,0,0.0953490990990991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239590840840841,0,0,0,0.182871621621622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319515765765766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162672672672673,127.8276,192.238,"Cat1"
154,0.205633802816901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207779733959311,0,0,0,0,0.28635172143975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218032081377152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822026604068858,134.6504,188.509,"Cat5"
151,0.101545138888889,0,0,0,0,0.158919270833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266280381944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2657421875,0,0,0,0,0.207513020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.0608,163.167,"Cat4"
215,0.0662780269058296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114870645050017,0,0,0,0,0.192245601931701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335288030355295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291317695757158,132.2014,161.637,"Cat8"
141,0.132892592592593,0.1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164396296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477314814814815,127.4232,220.103,"Cat13"
78,0.289421052631579,0,0.263933834586466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205824060150376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177154887218045,0,0,0,0,0,0,0,0,0,0,0,0,0.0636661654135338,0,0,0,0,0,0,0,107.6116,146.401,"Cat3"
124,0.113717875374054,0,0,0,0,0.247378872557648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296030628410491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210914121633515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131958502024291,138.0548,204.224,"Cat2"
27,0.226341800809886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935390084326255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112233942021176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171970065587087,132.9816,190.217,"Cat13"
96,0.154462962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996898148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736273148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923319444444444,145.0504,199.324,"Cat13"
62,0.0797296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190396296296296,0,0,0,0,0.322762962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233511111111111,131.5958,166.488,"Cat2"
90,0.324973821989529,0.175549738219895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216592495636998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138987783595113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143896160558464,122.371,234.946,"Cat9"
140,0.225292592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24942962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220655555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908925925925926,126.8912,206.428,"Cat5"
116,0.198601747385801,0.193416345624656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227885365070629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234538387451844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14555815446707,115.715,177.836,"Cat8"
47,0.216941666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110491666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142054166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253929166666667,127.0864,194.696,"Cat13"
81,0.204425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080895,121.2476,204.363,"Cat14"
188,0.3183125,0.2023725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16989,115.8492,209.415,"Cat14"
87,0.241198453608247,0,0,0,0,0,0,0,0,0,0,0.0686469072164948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113277491408935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302452749140893,156.7196,183.363,"Cat7"
